c01	OK	0	k=3 n=2 
c02	OK	0	k=3 n=2 
c03	OK	0	k=3 n=2 
c04	OK	0	k=3 n=2 
c05	OK	0	k=68 
c06	OK	0	k=3 n=2 
d01	OK	0	k=2 n=2 
d02	OK	0	k=2 n=2 
d03	OK	139	 
